year,id,marital,hrs1,conrinc,childs,meovrwrk
year,id,marital,hrs1,conrinc,childs,meovrwrk
2012,1521,never married,60.0,24895.0,0.0,agree
2012,1526,widowed,4.0,12447.5,2.0,agree
2012,1528,never married,40.0,21065.0,0.0,disagree
2012,1529,married,40.0,28725.0,3.0,disagree
2012,1530,married,40.0,34470.0,2.0,agree
2012,1532,separated,23.0,2681.0,8.0,strongly agree
2012,1535,separated,40.0,6894.0,3.0,agree
2012,1538,married,80.0,21065.0,0.0,strongly agree
2012,1540,divorced,30.0,8617.5,4.0,agree
2012,1542,married,30.0,10532.5,2.0,disagree
2012,1543,married,60.0,18192.5,3.0,agree
2012,1549,divorced,70.0,12447.5,1.0,agree
2012,1550,divorced,80.0,63195.0,8.0,disagree
2012,1563,never married,45.0,51705.0,0.0,neither agree nor disagree
2012,1565,married,64.0,63195.0,2.0,disagree
2012,1566,never married,45.0,28725.0,2.0,disagree
2012,1569,never married,40.0,34470.0,0.0,disagree
2012,1572,divorced,40.0,21065.0,3.0,strongly agree
2012,1575,married,35.0,28725.0,0.0,disagree
2012,1579,married,40.0,1532.0,1.0,disagree
2012,1581,married,32.0,34470.0,3.0,disagree
2012,1585,married,40.0,34470.0,0.0,agree
2012,1586,married,40.0,34470.0,4.0,strongly agree
2012,1587,never married,30.0,24895.0,0.0,disagree
2012,1589,divorced,30.0,16277.5,0.0,agree
2012,1590,never married,24.0,10532.5,0.0,disagree
2012,1592,married,38.0,18192.5,4.0,agree
2012,1598,separated,20.0,1532.0,3.0,agree
2012,1603,married,45.0,21065.0,3.0,neither agree nor disagree
2012,1604,married,1.0,51705.0,2.0,agree
2012,1611,separated,28.0,3447.0,4.0,agree
2012,1616,never married,40.0,16277.5,0.0,disagree
2012,1622,married,40.0,42130.0,2.0,agree
2012,1632,divorced,40.0,28725.0,0.0,strongly agree
2012,1634,married,60.0,42130.0,2.0,agree
2012,1640,married,35.0,14362.5,3.0,disagree
2012,1647,married,19.0,16277.5,3.0,strongly disagree
2012,1656,married,40.0,21065.0,2.0,agree
2012,1662,divorced,17.0,6894.0,0.0,neither agree nor disagree
2012,1665,divorced,34.0,8617.5,2.0,agree
2012,1668,widowed,40.0,34470.0,2.0,agree
2012,1670,never married,30.0,10532.5,2.0,disagree
2012,1672,married,50.0,28725.0,1.0,neither agree nor disagree
2012,1674,never married,40.0,21065.0,0.0,strongly agree
2012,1675,never married,89.0,4979.0,0.0,agree
2012,1683,married,48.0,24895.0,2.0,agree
2012,1685,never married,40.0,24895.0,0.0,neither agree nor disagree
2012,1687,never married,30.0,6894.0,0.0,disagree
2012,1688,never married,12.0,4213.0,0.0,agree
2012,1689,never married,43.0,18192.5,0.0,agree
2012,1690,married,60.0,34470.0,3.0,agree
2012,1695,never married,16.0,1532.0,0.0,disagree
2012,1699,divorced,36.0,8617.5,4.0,strongly agree
2012,1701,married,40.0,21065.0,2.0,disagree
2012,1702,married,50.0,21065.0,3.0,disagree
2012,1704,married,89.0,18192.5,2.0,agree
2012,1706,married,60.0,324512.29214,8.0,agree
2012,1712,married,55.0,324512.29214,2.0,agree
2012,1719,married,89.0,63195.0,2.0,disagree
2012,1721,married,70.0,324512.29214,5.0,agree
2012,1723,married,24.0,12447.5,3.0,disagree
2012,1728,married,32.0,34470.0,1.0,disagree
2012,1730,divorced,40.0,76600.0,1.0,disagree
2012,1733,never married,40.0,28725.0,0.0,agree
2012,1734,married,80.0,51705.0,4.0,agree
2012,1735,divorced,65.0,10532.5,0.0,disagree
2012,1736,married,30.0,10532.5,3.0,agree
2012,1739,divorced,45.0,51705.0,3.0,agree
2012,1744,married,70.0,21065.0,2.0,agree
2012,1750,never married,44.0,18192.5,2.0,agree
2012,1752,divorced,32.0,12447.5,3.0,disagree
2012,1754,married,31.0,14362.5,2.0,agree
2012,1755,divorced,40.0,18192.5,0.0,disagree
2012,1758,never married,80.0,14362.5,0.0,agree
2012,1762,divorced,60.0,6894.0,3.0,agree
2012,1765,married,40.0,14362.5,3.0,agree
2012,1767,married,30.0,34470.0,2.0,agree
2012,1775,married,40.0,24895.0,1.0,agree
2012,1777,married,70.0,324512.29214,2.0,agree
2012,1779,married,40.0,14362.5,0.0,agree
2012,1782,divorced,60.0,51705.0,0.0,agree
2012,1783,married,60.0,51705.0,0.0,agree
2012,1785,married,72.0,2681.0,3.0,agree
2012,1786,never married,55.0,12447.5,0.0,disagree
2012,1788,married,40.0,24895.0,3.0,strongly agree
2012,1789,divorced,35.0,12447.5,2.0,disagree
2012,1791,never married,45.0,51705.0,0.0,agree
2012,1794,divorced,48.0,21065.0,2.0,disagree
2012,1797,married,38.0,10532.5,0.0,disagree
2012,1798,widowed,40.0,34470.0,0.0,agree
2012,1799,married,50.0,63195.0,4.0,neither agree nor disagree
2012,1803,never married,40.0,28725.0,0.0,disagree
2012,1804,divorced,26.0,21065.0,3.0,agree
2012,1806,married,40.0,21065.0,3.0,strongly agree
2012,1808,never married,11.0,383.0,0.0,agree
2012,1815,married,70.0,34470.0,3.0,agree
2012,1818,married,25.0,3447.0,3.0,agree
2012,1820,married,60.0,34470.0,2.0,agree
2012,1823,divorced,20.0,8617.5,4.0,agree
2012,1827,married,50.0,24895.0,1.0,neither agree nor disagree
2012,1829,never married,8.0,6894.0,1.0,disagree
2012,1830,never married,50.0,12447.5,3.0,strongly disagree
2012,1831,married,40.0,24895.0,1.0,disagree
2012,1833,married,14.0,2681.0,2.0,agree
2012,1839,divorced,20.0,10532.5,2.0,strongly disagree
2012,1841,never married,40.0,42130.0,1.0,agree
2012,1842,married,45.0,42130.0,2.0,disagree
2012,1845,married,60.0,42130.0,0.0,disagree
2012,1846,never married,40.0,10532.5,0.0,disagree
2012,1850,married,53.0,10532.5,2.0,disagree
2012,1852,married,24.0,21065.0,2.0,neither agree nor disagree
2012,1858,married,38.0,6894.0,3.0,strongly disagree
2012,1865,never married,60.0,16277.5,0.0,disagree
2012,1868,never married,48.0,42130.0,0.0,disagree
2012,1885,never married,40.0,21065.0,1.0,disagree
2012,1887,widowed,80.0,76600.0,1.0,agree
2012,1890,married,20.0,8617.5,2.0,agree
2012,1897,never married,40.0,16277.5,0.0,agree
2012,1899,married,48.0,1532.0,1.0,agree
2012,1903,married,34.0,2681.0,2.0,disagree
2012,1909,separated,40.0,14362.5,2.0,strongly disagree
2012,1925,married,40.0,8617.5,4.0,agree
2012,1927,divorced,40.0,51705.0,2.0,agree
2012,1928,married,45.0,34470.0,2.0,disagree
2012,1934,never married,46.0,28725.0,0.0,neither agree nor disagree
2012,1936,married,50.0,24895.0,2.0,strongly agree
2012,1947,divorced,36.0,24895.0,1.0,disagree
2012,1951,never married,18.0,14362.5,0.0,agree
2012,1952,married,40.0,18192.5,0.0,disagree
2012,1953,divorced,62.0,34470.0,3.0,disagree
2012,1957,divorced,60.0,34470.0,0.0,disagree
2012,1959,married,60.0,34470.0,1.0,disagree
2012,1963,widowed,25.0,4979.0,3.0,strongly agree
2012,1965,married,40.0,51705.0,2.0,agree
2012,1970,never married,40.0,10532.5,0.0,agree
2012,1972,married,40.0,42130.0,2.0,disagree
2012,1973,never married,35.0,14362.5,8.0,disagree
2014,4,married,20.0,10161.25,2.0,disagree
2014,6,married,60.0,158656.95199,1.0,disagree
2014,8,married,40.0,24017.5,2.0,agree
2014,14,married,37.0,17551.25,2.0,disagree
2014,16,married,6.0,17551.25,3.0,disagree
2014,19,married,50.0,15703.75,2.0,agree
2014,21,divorced,38.0,17551.25,2.0,neither agree nor disagree
2014,27,separated,40.0,17551.25,2.0,neither agree nor disagree
2014,28,married,40.0,73900.0,6.0,agree
2014,32,divorced,40.0,33255.0,3.0,neither agree nor disagree
2014,37,never married,40.0,6651.0,2.0,agree
2014,38,divorced,39.0,33255.0,0.0,neither agree nor disagree
2014,44,never married,45.0,24017.5,0.0,disagree
2014,47,never married,45.0,40645.0,0.0,disagree
2014,48,married,40.0,49882.5,4.0,disagree
2014,49,married,40.0,88680.0,0.0,neither agree nor disagree
2014,50,married,40.0,24017.5,2.0,disagree
2014,51,married,40.0,33255.0,3.0,agree
2014,55,married,40.0,60967.5,1.0,neither agree nor disagree
2014,56,never married,16.0,1478.0,0.0,neither agree nor disagree
2014,59,never married,30.0,73900.0,0.0,strongly agree
2014,62,never married,36.0,17551.25,0.0,agree
2014,65,married,55.0,103460.0,0.0,agree
2014,68,divorced,70.0,158656.95199,3.0,neither agree nor disagree
2014,73,married,45.0,60967.5,2.0,disagree
2014,81,married,45.0,6651.0,3.0,agree
2014,89,never married,65.0,40645.0,2.0,agree
2014,91,never married,45.0,88680.0,1.0,disagree
2014,94,never married,15.0,12008.75,2.0,agree
2014,101,never married,56.0,73900.0,3.0,strongly disagree
2014,102,never married,55.0,49882.5,0.0,agree
2014,104,married,38.0,20322.5,0.0,agree
2014,106,married,50.0,33255.0,1.0,agree
2014,109,married,40.0,88680.0,2.0,neither agree nor disagree
2014,112,never married,40.0,10161.25,0.0,agree
2014,113,married,50.0,20322.5,0.0,strongly agree
2014,116,never married,50.0,40645.0,0.0,strongly agree
2014,118,never married,40.0,27712.5,0.0,disagree
2014,119,married,40.0,60967.5,0.0,agree
2014,120,never married,40.0,20322.5,0.0,agree
2014,129,never married,40.0,20322.5,0.0,agree
2014,132,married,40.0,88680.0,4.0,agree
2014,136,never married,57.0,33255.0,0.0,neither agree nor disagree
2014,137,married,30.0,158656.95199,2.0,agree
2014,139,married,40.0,60967.5,1.0,agree
2014,140,married,40.0,60967.5,2.0,agree
2014,141,never married,37.0,10161.25,0.0,agree
2014,143,never married,40.0,15703.75,0.0,disagree
2014,149,never married,36.0,40645.0,0.0,agree
2014,154,never married,40.0,4803.5,1.0,agree
2014,155,married,30.0,3325.5,1.0,neither agree nor disagree
2014,157,married,60.0,73900.0,1.0,strongly agree
2014,162,never married,40.0,60967.5,0.0,neither agree nor disagree
2014,164,never married,48.0,24017.5,0.0,neither agree nor disagree
2014,176,never married,25.0,88680.0,0.0,disagree
2014,180,divorced,40.0,8313.75,0.0,disagree
2014,181,never married,60.0,40645.0,0.0,disagree
2014,184,never married,48.0,2586.5,1.0,agree
2014,187,divorced,40.0,33255.0,2.0,disagree
2014,189,divorced,40.0,49882.5,4.0,neither agree nor disagree
2014,195,never married,40.0,20322.5,1.0,disagree
2014,199,never married,25.0,4803.5,0.0,disagree
2014,205,married,45.0,49882.5,2.0,agree
2014,206,married,40.0,15703.75,4.0,agree
2014,207,separated,32.0,27712.5,3.0,disagree
2014,209,married,50.0,24017.5,2.0,agree
2014,211,married,28.0,6651.0,3.0,strongly agree
2014,214,married,3.0,5542.5,3.0,strongly agree
2014,215,married,40.0,15703.75,4.0,neither agree nor disagree
2014,220,separated,40.0,40645.0,0.0,disagree
2014,222,married,32.0,10161.25,0.0,agree
2014,223,married,37.0,12008.75,0.0,agree
2014,225,never married,40.0,33255.0,0.0,neither agree nor disagree
2014,226,married,45.0,15703.75,0.0,neither agree nor disagree
2014,227,married,40.0,60967.5,2.0,strongly agree
2014,232,divorced,8.0,158656.95199,0.0,agree
2014,238,never married,40.0,12008.75,0.0,agree
2014,242,never married,60.0,158656.95199,1.0,agree
2014,243,married,1.0,49882.5,2.0,neither agree nor disagree
2014,244,married,44.0,20322.5,3.0,disagree
2014,251,married,50.0,33255.0,2.0,agree
2014,252,married,48.0,40645.0,3.0,neither agree nor disagree
2014,256,married,40.0,40645.0,0.0,disagree
2014,259,divorced,60.0,88680.0,1.0,strongly agree
2014,270,married,40.0,60967.5,3.0,disagree
2014,275,never married,40.0,49882.5,2.0,neither agree nor disagree
2014,277,never married,20.0,13856.25,1.0,disagree
2014,280,divorced,40.0,49882.5,5.0,disagree
2014,282,married,45.0,20322.5,0.0,agree
2014,283,married,50.0,40645.0,2.0,neither agree nor disagree
2014,287,separated,30.0,20322.5,2.0,strongly agree
2014,288,married,48.0,103460.0,1.0,disagree
2014,290,never married,40.0,13856.25,0.0,strongly agree
2014,291,married,12.0,1478.0,3.0,agree
2014,292,married,20.0,3325.5,2.0,agree
2014,296,married,25.0,20322.5,3.0,agree
2014,302,never married,35.0,33255.0,0.0,strongly agree
2014,304,married,60.0,158656.95199,2.0,agree
2014,305,never married,40.0,60967.5,0.0,disagree
2014,306,divorced,40.0,40645.0,0.0,agree
2014,307,divorced,40.0,103460.0,0.0,disagree
2014,313,divorced,54.0,49882.5,3.0,disagree
2014,320,married,40.0,20322.5,3.0,neither agree nor disagree
2014,324,married,40.0,49882.5,0.0,disagree
2014,325,married,32.0,4064.5,1.0,agree
2014,331,married,51.0,49882.5,4.0,agree
2014,333,never married,40.0,24017.5,0.0,agree
2014,334,married,40.0,49882.5,2.0,strongly disagree
2014,335,never married,20.0,369.5,0.0,agree
2014,343,married,60.0,8313.75,3.0,neither agree nor disagree
2014,345,married,40.0,49882.5,1.0,disagree
2014,346,divorced,70.0,73900.0,4.0,agree
2014,348,married,70.0,49882.5,2.0,agree
2014,349,married,60.0,73900.0,3.0,agree
2014,353,married,38.0,17551.25,3.0,disagree
2014,355,married,50.0,49882.5,0.0,agree
2014,358,married,23.0,17551.25,2.0,strongly agree
2014,359,never married,48.0,4064.5,4.0,neither agree nor disagree
2014,362,divorced,50.0,158656.95199,1.0,agree
2014,365,never married,40.0,33255.0,0.0,strongly disagree
2014,366,married,60.0,158656.95199,3.0,strongly disagree
2014,367,married,38.0,40645.0,1.0,disagree
2014,369,married,50.0,103460.0,5.0,disagree
2014,375,married,50.0,73900.0,0.0,disagree
2014,376,married,20.0,158656.95199,2.0,agree
2014,377,married,50.0,158656.95199,3.0,agree
2014,379,married,50.0,103460.0,4.0,agree
2014,380,married,40.0,49882.5,1.0,disagree
2014,383,married,24.0,49882.5,4.0,agree
2014,385,never married,40.0,33255.0,1.0,disagree
2014,386,married,80.0,40645.0,2.0,agree
2014,393,never married,40.0,27712.5,0.0,agree
2014,394,widowed,3.0,13856.25,6.0,agree
2014,395,never married,40.0,24017.5,0.0,strongly disagree
2014,396,divorced,16.0,60967.5,2.0,agree
2014,398,divorced,60.0,33255.0,2.0,neither agree nor disagree
2014,406,never married,40.0,158656.95199,0.0,disagree
2014,407,married,50.0,49882.5,1.0,disagree
2014,409,married,40.0,73900.0,1.0,disagree
2014,410,married,1.0,88680.0,0.0,agree
2014,412,never married,37.0,17551.25,3.0,disagree
2014,414,married,30.0,33255.0,4.0,disagree
2014,415,divorced,40.0,33255.0,1.0,strongly disagree
2014,416,never married,60.0,88680.0,0.0,neither agree nor disagree
2014,418,married,45.0,40645.0,0.0,disagree
2014,419,widowed,40.0,33255.0,1.0,agree
2014,420,never married,40.0,60967.5,0.0,strongly agree
2014,422,never married,40.0,1478.0,2.0,agree
2014,424,married,40.0,60967.5,1.0,agree
2014,435,married,66.0,158656.95199,0.0,agree
2014,440,never married,10.0,369.5,0.0,disagree
2014,442,married,45.0,2586.5,0.0,agree
2014,443,never married,40.0,40645.0,0.0,disagree
2014,444,never married,50.0,24017.5,0.0,neither agree nor disagree
2014,445,widowed,23.0,6651.0,0.0,agree
2014,447,married,60.0,158656.95199,2.0,agree
2014,449,married,40.0,103460.0,0.0,strongly agree
2014,450,married,40.0,40645.0,1.0,disagree
2014,454,married,45.0,15703.75,0.0,agree
2014,455,married,50.0,49882.5,0.0,agree
2014,462,married,40.0,12008.75,2.0,disagree
2014,467,married,40.0,8313.75,0.0,strongly agree
2014,471,never married,42.0,20322.5,0.0,disagree
2014,474,never married,47.0,24017.5,0.0,neither agree nor disagree
2014,477,married,40.0,33255.0,2.0,disagree
2014,479,divorced,40.0,27712.5,3.0,agree
2014,480,married,40.0,27712.5,4.0,agree
2014,485,never married,62.0,40645.0,3.0,neither agree nor disagree
2014,486,married,60.0,60967.5,2.0,agree
2014,487,divorced,50.0,103460.0,3.0,neither agree nor disagree
2014,496,never married,28.0,10161.25,0.0,agree
2014,500,married,40.0,27712.5,2.0,disagree
2014,505,widowed,1.0,88680.0,2.0,agree
2014,506,divorced,50.0,88680.0,1.0,agree
2014,509,married,40.0,24017.5,3.0,neither agree nor disagree
2014,510,divorced,56.0,24017.5,2.0,agree
2014,520,never married,40.0,17551.25,3.0,strongly agree
2014,521,married,50.0,3325.5,0.0,disagree
2014,522,never married,37.0,24017.5,1.0,disagree
2014,529,never married,40.0,40645.0,0.0,agree
2014,531,never married,40.0,88680.0,0.0,neither agree nor disagree
2014,532,never married,60.0,20322.5,0.0,agree
2014,535,married,45.0,73900.0,0.0,neither agree nor disagree
2014,537,married,16.0,369.5,1.0,disagree
2014,539,never married,40.0,60967.5,0.0,neither agree nor disagree
2014,545,married,32.0,88680.0,1.0,disagree
2014,547,married,30.0,10161.25,3.0,disagree
2014,556,divorced,45.0,40645.0,2.0,agree
2014,560,married,32.0,33255.0,2.0,disagree
2014,561,married,40.0,60967.5,4.0,strongly agree
2014,564,married,40.0,40645.0,2.0,agree
2014,567,married,50.0,40645.0,1.0,disagree
2014,569,divorced,20.0,12008.75,5.0,disagree
2014,570,separated,18.0,4803.5,4.0,strongly agree
2014,572,married,40.0,20322.5,8.0,agree
2014,573,never married,40.0,33255.0,2.0,disagree
2014,578,divorced,41.0,33255.0,1.0,disagree
2014,583,divorced,40.0,20322.5,1.0,disagree
2014,584,married,50.0,49882.5,0.0,neither agree nor disagree
2014,587,married,50.0,49882.5,2.0,strongly agree
2014,591,divorced,40.0,12008.75,4.0,disagree
2014,592,married,40.0,73900.0,1.0,agree
2014,602,married,40.0,24017.5,2.0,neither agree nor disagree
2014,605,never married,40.0,20322.5,1.0,agree
2014,611,married,40.0,158656.95199,3.0,agree
2014,613,divorced,40.0,27712.5,3.0,agree
2014,615,married,40.0,40645.0,0.0,agree
2014,616,married,40.0,49882.5,2.0,strongly agree
2014,617,married,40.0,60967.5,4.0,agree
2014,620,married,40.0,88680.0,3.0,agree
2014,625,never married,40.0,17551.25,0.0,disagree
2014,633,never married,40.0,40645.0,0.0,disagree
2014,642,married,26.0,369.5,1.0,disagree
2014,646,married,65.0,60967.5,1.0,disagree
2014,652,married,47.0,49882.5,1.0,strongly agree
2014,653,married,60.0,2586.5,0.0,strongly disagree
2014,657,divorced,30.0,4803.5,2.0,neither agree nor disagree
2014,658,never married,44.0,10161.25,3.0,agree
2014,659,married,40.0,12008.75,3.0,disagree
2014,663,never married,40.0,15703.75,1.0,disagree
2014,667,never married,50.0,33255.0,1.0,agree
2014,673,married,50.0,60967.5,3.0,agree
2014,674,married,42.0,27712.5,2.0,disagree
2014,675,married,40.0,12008.75,4.0,agree
2014,682,never married,50.0,33255.0,0.0,disagree
2014,684,divorced,40.0,20322.5,0.0,agree
2014,686,never married,42.0,24017.5,0.0,disagree
2014,688,never married,55.0,40645.0,1.0,disagree
2014,697,married,50.0,60967.5,0.0,strongly agree
2014,698,never married,50.0,49882.5,0.0,agree
2014,703,never married,89.0,8313.75,5.0,strongly disagree
2014,706,widowed,25.0,2586.5,1.0,agree
2014,707,widowed,40.0,33255.0,3.0,agree
2014,710,married,35.0,1478.0,0.0,disagree
2014,714,married,40.0,60967.5,1.0,strongly agree
2014,715,married,25.0,6651.0,2.0,agree
2014,718,never married,21.0,6651.0,2.0,strongly agree
2014,719,never married,35.0,8313.75,0.0,strongly disagree
2014,720,never married,24.0,40645.0,0.0,disagree
2014,724,never married,36.0,17551.25,2.0,strongly agree
2014,730,married,40.0,24017.5,2.0,agree
2014,732,never married,17.0,2586.5,0.0,disagree
2014,734,married,40.0,103460.0,1.0,disagree
2014,738,never married,40.0,27712.5,2.0,strongly disagree
2014,741,married,35.0,40645.0,3.0,agree
2014,746,separated,40.0,24017.5,2.0,disagree
2014,748,married,48.0,49882.5,2.0,disagree
2014,750,married,40.0,12008.75,2.0,strongly agree
2014,756,never married,37.0,27712.5,2.0,agree
2014,758,married,56.0,33255.0,3.0,strongly disagree
2014,765,separated,40.0,10161.25,2.0,strongly agree
2014,767,married,40.0,40645.0,2.0,disagree
2014,769,widowed,8.0,10161.25,3.0,disagree
2014,771,never married,50.0,3325.5,0.0,agree
2014,773,never married,20.0,27712.5,0.0,agree
2014,777,never married,60.0,3325.5,0.0,disagree
2014,778,divorced,40.0,13856.25,1.0,agree
2014,787,married,50.0,33255.0,2.0,disagree
2014,789,never married,75.0,103460.0,0.0,neither agree nor disagree
2014,792,separated,43.0,40645.0,3.0,agree
2014,803,married,48.0,40645.0,3.0,disagree
2014,805,divorced,60.0,60967.5,2.0,agree
2014,806,married,60.0,158656.95199,2.0,agree
2014,807,married,60.0,88680.0,2.0,agree
2014,808,married,50.0,73900.0,1.0,disagree
2014,810,never married,85.0,27712.5,0.0,strongly agree
2014,814,never married,39.0,1478.0,0.0,agree
2014,815,never married,15.0,12008.75,2.0,agree
2014,817,never married,35.0,15703.75,1.0,disagree
2014,818,married,40.0,10161.25,1.0,agree
2014,820,never married,37.0,27712.5,0.0,agree
2014,821,never married,50.0,4803.5,2.0,agree
2014,826,separated,25.0,8313.75,3.0,agree
2014,829,married,40.0,20322.5,0.0,agree
2014,833,never married,36.0,15703.75,0.0,agree
2014,836,never married,40.0,20322.5,0.0,disagree
2014,838,married,40.0,88680.0,2.0,agree
2014,843,divorced,40.0,158656.95199,4.0,agree
2014,845,married,40.0,60967.5,1.0,disagree
2014,846,married,20.0,15703.75,0.0,neither agree nor disagree
2014,849,divorced,40.0,40645.0,3.0,agree
2014,851,married,30.0,4064.5,0.0,strongly agree
2014,855,married,40.0,1478.0,0.0,agree
2014,859,never married,15.0,24017.5,1.0,disagree
2014,860,married,40.0,15703.75,0.0,neither agree nor disagree
2014,861,never married,50.0,40645.0,0.0,neither agree nor disagree
2014,866,married,80.0,33255.0,1.0,agree
2014,868,married,42.0,40645.0,1.0,agree
2014,871,married,40.0,27712.5,2.0,agree
2014,873,never married,36.0,73900.0,0.0,neither agree nor disagree
2014,875,married,40.0,20322.5,1.0,disagree
2014,877,married,60.0,27712.5,2.0,strongly disagree
2014,884,never married,45.0,17551.25,2.0,disagree
2014,887,never married,24.0,10161.25,1.0,disagree
2014,889,never married,45.0,49882.5,0.0,agree
2014,890,married,40.0,15703.75,4.0,agree
2014,892,married,30.0,73900.0,4.0,agree
2014,895,married,60.0,40645.0,2.0,disagree
2014,897,married,28.0,15703.75,1.0,agree
2014,898,never married,40.0,40645.0,0.0,neither agree nor disagree
2014,899,never married,40.0,40645.0,0.0,agree
2014,900,never married,45.0,15703.75,0.0,agree
2014,901,married,40.0,33255.0,0.0,disagree
2014,903,never married,40.0,8313.75,0.0,agree
2014,904,divorced,40.0,13856.25,3.0,disagree
2014,907,divorced,40.0,27712.5,0.0,agree
2014,911,divorced,40.0,15703.75,5.0,agree
2014,915,never married,40.0,4064.5,4.0,strongly agree
2014,918,divorced,45.0,12008.75,3.0,strongly disagree
2014,919,divorced,57.0,24017.5,1.0,agree
2014,920,married,21.0,73900.0,2.0,agree
2014,921,married,40.0,73900.0,2.0,neither agree nor disagree
2014,922,married,40.0,33255.0,2.0,strongly agree
2014,923,married,37.0,49882.5,6.0,agree
2014,924,married,45.0,60967.5,3.0,strongly disagree
2014,930,never married,56.0,24017.5,2.0,agree
2014,932,divorced,60.0,60967.5,1.0,strongly agree
2014,933,never married,45.0,27712.5,0.0,agree
2014,935,married,45.0,49882.5,1.0,neither agree nor disagree
2014,937,married,50.0,49882.5,2.0,neither agree nor disagree
2014,944,divorced,52.0,33255.0,3.0,strongly agree
2014,945,married,40.0,27712.5,1.0,agree
2014,947,married,55.0,88680.0,0.0,agree
2014,950,divorced,89.0,73900.0,2.0,strongly agree
2014,953,married,50.0,73900.0,2.0,neither agree nor disagree
2014,955,married,60.0,33255.0,3.0,agree
2014,956,divorced,32.0,24017.5,1.0,agree
2014,957,married,27.0,24017.5,2.0,agree
2014,958,divorced,65.0,49882.5,2.0,strongly agree
2014,963,divorced,70.0,369.5,0.0,agree
2014,964,married,50.0,12008.75,4.0,disagree
2014,970,married,1.0,5542.5,2.0,agree
2014,971,married,50.0,158656.95199,1.0,agree
2014,973,married,2.0,24017.5,2.0,agree
2014,974,never married,48.0,88680.0,0.0,disagree
2014,978,divorced,15.0,4803.5,0.0,strongly agree
2014,980,married,20.0,20322.5,3.0,strongly agree
2014,981,married,40.0,49882.5,0.0,agree
2014,985,never married,30.0,73900.0,0.0,disagree
2014,987,married,32.0,27712.5,2.0,agree
2014,991,married,65.0,60967.5,2.0,agree
2014,993,never married,46.0,40645.0,2.0,agree
2014,999,never married,60.0,20322.5,0.0,disagree
2014,1000,never married,34.0,10161.25,1.0,strongly agree
2014,1001,never married,57.0,40645.0,1.0,disagree
2014,1002,never married,80.0,15703.75,1.0,neither agree nor disagree
2014,1004,never married,46.0,2586.5,0.0,neither agree nor disagree
2014,1011,never married,43.0,17551.25,1.0,disagree
2014,1014,divorced,44.0,20322.5,1.0,disagree
2014,1016,never married,56.0,60967.5,0.0,agree
2014,1020,never married,40.0,20322.5,4.0,disagree
2014,1022,married,40.0,33255.0,1.0,disagree
2014,1023,married,50.0,33255.0,3.0,disagree
2014,1026,never married,48.0,27712.5,1.0,agree
2014,1027,never married,40.0,15703.75,3.0,strongly disagree
2014,1030,divorced,42.0,33255.0,0.0,agree
2014,1032,married,60.0,49882.5,2.0,agree
2014,1033,married,70.0,158656.95199,2.0,agree
2014,1037,married,50.0,49882.5,2.0,disagree
2014,1039,divorced,40.0,27712.5,2.0,neither agree nor disagree
2014,1044,married,40.0,40645.0,1.0,strongly agree
2014,1045,married,40.0,15703.75,2.0,disagree
2014,1057,never married,42.0,103460.0,0.0,disagree
2014,1059,widowed,40.0,20322.5,1.0,agree
2014,1061,widowed,50.0,24017.5,0.0,disagree
2014,1065,married,40.0,33255.0,1.0,disagree
2014,1068,divorced,80.0,10161.25,3.0,disagree
2014,1070,married,80.0,103460.0,2.0,disagree
2014,1071,divorced,32.0,40645.0,0.0,agree
2014,1074,married,41.0,1478.0,1.0,disagree
2014,1078,never married,28.0,4803.5,0.0,agree
2014,1081,married,40.0,33255.0,4.0,agree
2014,1094,divorced,50.0,27712.5,3.0,neither agree nor disagree
2014,1100,married,89.0,60967.5,6.0,agree
2014,1104,married,45.0,49882.5,2.0,disagree
2014,1107,married,55.0,88680.0,0.0,strongly disagree
2014,1109,never married,40.0,27712.5,0.0,agree
2014,1110,divorced,50.0,49882.5,3.0,agree
2014,1116,married,40.0,15703.75,1.0,disagree
2014,1117,divorced,40.0,73900.0,0.0,disagree
2014,1119,divorced,40.0,20322.5,0.0,strongly agree
2014,1120,never married,44.0,4064.5,1.0,disagree
2014,1126,married,55.0,73900.0,2.0,strongly agree
2014,1128,never married,60.0,20322.5,0.0,disagree
2014,1129,divorced,47.0,60967.5,2.0,disagree
2014,1130,divorced,60.0,49882.5,3.0,neither agree nor disagree
2014,1134,never married,40.0,49882.5,0.0,disagree
2014,1135,married,40.0,49882.5,0.0,disagree
2014,1138,never married,60.0,40645.0,1.0,disagree
2014,1142,married,40.0,17551.25,4.0,neither agree nor disagree
2014,1143,never married,30.0,10161.25,3.0,disagree
2014,1145,never married,46.0,20322.5,0.0,agree
2014,1146,married,42.0,24017.5,3.0,disagree
2014,1148,widowed,54.0,8313.75,4.0,disagree
2014,1152,never married,70.0,6651.0,0.0,disagree
2014,1157,married,36.0,24017.5,1.0,agree
2014,1159,married,30.0,49882.5,5.0,agree
2014,1162,separated,55.0,49882.5,1.0,neither agree nor disagree
2014,1163,never married,39.0,10161.25,0.0,disagree
2014,1167,never married,30.0,20322.5,2.0,agree
2014,1170,divorced,40.0,17551.25,7.0,agree
2014,1171,never married,60.0,27712.5,0.0,neither agree nor disagree
2014,1177,divorced,40.0,10161.25,4.0,strongly agree
2014,1179,divorced,20.0,13856.25,4.0,agree
2014,1186,divorced,75.0,49882.5,2.0,agree
